month,onset,offset,onset_500,offset_500,object,FemaleAdult,MaleAdult,Child,Electronic,Overlap,FirstPass,subj
7,32189660,32190940,32189160,32191440,kittens,x,NA,NA,NA,NA,x,828
7,34649250,34650590,34648750,34651090,apple,x,NA,NA,NA,NA,x,828
7,35798370,35801320,35797870,35801820,ball,x,NA,NA,NA,NA,x,828
7,36278570,36283970,36278070,36284470,bowling+ball,x,NA,NA,NA,NA,x,828
7,36728280,36729870,36727780,36730370,bowling+pin,x,NA,NA,NA,NA,x,828
7,36794430,36795450,36793930,36795950,doctor+kit,x,NA,NA,NA,NA,x,828
7,36922320,36923730,36921820,36924230,knee,x,NA,NA,NA,NA,x,828
7,36992550,36993900,36992050,36994400,scrubs,x,NA,NA,NA,NA,x,828
7,37186240,37187320,37185740,37187820,doctor,x,NA,NA,NA,NA,x,828
7,37929310,37930340,37928810,37930840,raisins,x,NA,NA,NA,NA,x,828
7,37929310,37930340,37928810,37930840,carrots,x,NA,NA,NA,NA,x,828
7,37943380,37945770,37942880,37946270,carrots,NA,x,NA,NA,NA,x,828
7,37972280,37973310,37971780,37973810,bacon,NA,x,NA,NA,NA,x,828
7,37972280,37973310,37971780,37973810,cheddar,NA,x,NA,NA,NA,x,828
7,38109560,38111360,38109060,38111860,herbs,x,NA,NA,NA,NA,x,828
7,38246310,38247920,38245810,38248420,wall,NA,x,NA,NA,NA,x,828
7,38376710,38377710,38376210,38378210,juice,x,NA,NA,NA,NA,x,828
7,38376710,38377710,38376210,38378210,water,x,NA,NA,NA,NA,x,828
7,38543930,38545120,38543430,38545620,carrot,x,NA,NA,NA,NA,x,828
7,38722210,38724490,38721710,38724990,plates,x,NA,NA,NA,NA,x,828
7,38722210,38724490,38721710,38724990,bread,x,NA,NA,NA,NA,x,828
7,38932840,38933840,38932340,38934340,beer,x,NA,NA,NA,NA,x,828
7,39193810,39196140,39193310,39196640,pork+meat,x,NA,NA,NA,NA,x,828
7,39517000,39519270,39516500,39519770,cake,x,NA,NA,NA,NA,x,828
7,40080410,40081370,40079910,40081870,medication,NA,x,NA,NA,NA,x,828
7,40170930,40172730,40170430,40173230,bubble+bath,x,NA,NA,NA,NA,x,828
7,40278080,40281920,40277580,40282420,pants,x,NA,NA,NA,NA,x,828
7,40278080,40281920,40277580,40282420,bed,x,NA,NA,NA,NA,x,828
7,40278080,40281920,40277580,40282420,chocolate,x,NA,NA,NA,NA,x,828
7,40311010,40312610,40310510,40313110,undies,x,NA,NA,NA,NA,x,828
7,40315390,40315920,40314890,40316420,pants,x,NA,NA,NA,NA,x,828
7,40453190,40456050,40452690,40456550,potty,NA,NA,x,NA,NA,x,828
7,40462660,40463840,40462160,40464340,clothes,x,NA,NA,NA,NA,x,828
7,40769020,40770300,40768520,40770800,face,x,NA,NA,NA,NA,x,828
7,40773060,40774210,40772560,40774710,baby,x,NA,NA,NA,NA,x,828
7,40943780,40945740,40943280,40946240,knee,x,NA,NA,NA,NA,x,828
7,41132550,41135310,41132050,41135810,tootsie,x,NA,NA,NA,NA,x,828
7,41132550,41135310,41132050,41135810,tootsie,x,NA,NA,NA,NA,x,828
7,41132550,41135310,41132050,41135810,tootsie,x,NA,NA,NA,NA,x,828
7,41132550,41135310,41132050,41135810,toes,x,NA,NA,NA,NA,x,828
7,41144430,41147100,41143930,41147600,water,x,NA,NA,NA,NA,x,828
7,41144430,41147100,41143930,41147600,feet,x,NA,NA,NA,NA,x,828
7,41150080,41151220,41149580,41151720,feet,x,NA,NA,NA,NA,x,828
7,41320630,41322430,41320130,41322930,water,x,NA,NA,NA,NA,x,828
7,41391090,41392470,41390590,41392970,dolphin,x,NA,NA,NA,NA,x,828
7,41393270,41394540,41392770,41395040,water,NA,NA,x,NA,NA,x,828
7,41436540,41437460,41436040,41437960,mountain,x,NA,NA,NA,NA,x,828
7,41724420,41726480,41723920,41726980,bubbles,x,NA,NA,NA,NA,x,828
7,41783690,41784770,41783190,41785270,feet,x,NA,NA,NA,NA,x,828
7,41822110,41823140,41821610,41823640,face,x,NA,NA,NA,NA,x,828
7,41886090,41887970,41885590,41888470,feet,x,NA,NA,NA,NA,x,828
7,41967010,41968020,41966510,41968520,hair,x,NA,NA,NA,NA,x,828
7,42209650,42210660,42209150,42211160,princess,x,NA,NA,NA,NA,x,828
7,42454430,42456620,42453930,42457120,vitamins,x,NA,NA,NA,NA,x,828
7,42494910,42497880,42494410,42498380,vitamins,x,NA,NA,NA,NA,x,828
7,42913500,42915520,42913000,42916020,molars,x,NA,NA,NA,NA,x,828
7,42913500,42915520,42913000,42916020,teeth,x,NA,NA,NA,NA,x,828
7,43110600,43112290,43110100,43112790,scarf,NA,x,NA,NA,NA,x,828
7,43156770,43157770,43156270,43158270,water,NA,x,NA,NA,NA,x,828
7,43200810,43202220,43200310,43202720,baby,NA,x,NA,NA,NA,x,828
7,43208580,43209670,43208080,43210170,puppy,NA,x,NA,NA,NA,x,828
7,43281290,43283420,43280790,43283920,Pete,NA,x,NA,NA,NA,x,828
7,43329300,43330530,43328800,43331030,cards,NA,x,NA,NA,NA,x,828
7,43343960,43344770,43343460,43345270,Pete,NA,x,NA,NA,NA,x,828
7,43366710,43369470,43366210,43369970,bed+time,NA,x,NA,NA,NA,x,828
7,43382270,43384820,43381770,43385320,Trey,NA,x,NA,NA,NA,x,828
7,43382270,43384820,43381770,43385320,guitar,NA,x,NA,NA,NA,x,828
7,43382270,43384820,43381770,43385320,soccer+ball,NA,x,NA,NA,NA,x,828
7,43382270,43384820,43381770,43385320,Josh,NA,x,NA,NA,NA,x,828
7,43403650,43404650,43403150,43405150,bus,NA,x,NA,NA,NA,x,828
7,43417650,43418730,43417150,43419230,Callie,NA,x,NA,NA,NA,x,828
7,43417650,43418730,43417150,43419230,Pete,NA,x,NA,NA,NA,x,828
7,43433080,43435730,43432580,43436230,card,NA,x,NA,NA,NA,x,828
7,43447800,43448850,43447300,43449350,school,NA,x,NA,NA,NA,x,828
7,43452880,43454770,43452380,43455270,Mr+ted,NA,x,NA,NA,NA,x,828
7,43466940,43467940,43466440,43468440,Pete,NA,x,NA,NA,NA,x,828
7,43466940,43467940,43466440,43468440,Callie,NA,x,NA,NA,NA,x,828
7,43488960,43489810,43488460,43490310,Callie,NA,x,NA,NA,NA,x,828
7,43541260,43543070,43540760,43543570,moon,NA,x,NA,NA,NA,x,828
7,43619390,43624580,43618890,43625080,chin,NA,x,NA,NA,NA,x,828
7,43767950,43769120,43767450,43769620,Sleeping+beauty+book,x,NA,NA,NA,NA,x,828
6,310760,312940,310260,313440,dishwasher,NA,x,NA,NA,NA,x,309
6,597450,599130,596950,599630,shades,NA,x,NA,NA,NA,x,309
6,1422510,1425150,1422010,1425650,hands,NA,x,NA,NA,NA,x,309
6,1489370,1490530,1488870,1491030,toes,NA,x,NA,NA,NA,x,309
6,1639460,1642060,1638960,1642560,chevy,NA,x,NA,NA,NA,x,309
6,1639460,1642060,1638960,1642560,truck,NA,x,NA,NA,NA,x,309
6,1639460,1642060,1638960,1642560,chevy,NA,x,NA,NA,NA,x,309
6,1876270,1877270,1875770,1877770,mouth,NA,x,NA,NA,NA,x,309
6,1885650,1886450,1885150,1886950,hand,NA,x,NA,NA,NA,x,309
6,1932150,1933150,1931650,1933650,Mr+elephant,NA,x,NA,NA,NA,x,309
6,2157780,2158830,2157280,2159330,bin,NA,x,NA,NA,NA,x,309
6,2160710,2161760,2160210,2162260,elephant,NA,x,NA,NA,NA,x,309
6,2165880,2166680,2165380,2167180,bin,NA,x,NA,NA,NA,x,309
6,2184160,2186530,2183660,2187030,eyes,NA,x,NA,NA,NA,x,309
6,8870520,8871560,8870020,8872060,bagel,x,NA,NA,NA,NA,x,309
6,9047980,9049260,9047480,9049760,hands,x,NA,NA,NA,NA,x,309
6,9138300,9139320,9137800,9139820,elephant,x,NA,NA,NA,NA,x,309
6,9287950,9290390,9287450,9290890,sweet+baby+rays+barbecue+sauce,x,NA,NA,NA,NA,x,309
6,9331200,9332230,9330700,9332730,tacos,x,NA,NA,NA,NA,x,309
6,9495990,9497230,9495490,9497730,recycling,x,NA,NA,NA,NA,x,309
6,9586910,9588590,9586410,9589090,diaper,x,NA,NA,NA,NA,x,309
6,9758500,9763370,9758000,9763870,fish,x,NA,NA,NA,NA,x,309
6,9758500,9763370,9758000,9763870,trunk,NA,NA,NA,x,NA,x,309
6,9758500,9763370,9758000,9763870,feet,NA,NA,NA,x,NA,x,309
6,10465260,10466020,10464760,10466520,diaper,NA,x,NA,NA,NA,x,309
6,10497960,10500150,10497460,10500650,heads,x,NA,NA,NA,NA,x,309
6,10802470,10803590,10801970,10804090,elbow,x,NA,NA,NA,NA,x,309
6,10880350,10882180,10879850,10882680,shirt,x,NA,NA,NA,NA,x,309
6,10904980,10906070,10904480,10906570,arm,x,NA,NA,NA,NA,x,309
6,11385380,11387160,11384880,11387660,feet,x,NA,NA,NA,NA,x,309
6,12083520,12084520,12083020,12085020,kitty,x,NA,NA,NA,NA,x,309
6,12108480,12109630,12107980,12110130,Little+bear,x,NA,NA,NA,NA,x,309
6,12138550,12139660,12138050,12140160,beak,x,NA,NA,NA,NA,x,309
6,12149820,12153020,12149320,12153520,Little+cat,x,NA,NA,NA,NA,x,309
6,12149820,12153020,12149320,12153520,mat,x,NA,NA,NA,NA,x,309
6,12200930,12202580,12200430,12203080,eyes,x,NA,NA,NA,NA,x,309
6,12214840,12216190,12214340,12216690,wing,x,NA,NA,NA,NA,x,309
6,12281970,12283340,12281470,12283840,nose,x,NA,NA,NA,NA,x,309
6,12734130,12735030,12733630,12735530,nose,x,NA,NA,NA,NA,x,309
6,12846030,12846220,12845530,12846720,nose,x,NA,NA,NA,NA,x,309
6,17428030,17428830,17427530,17429330,lion,NA,x,NA,NA,NA,x,309
6,17846050,17847050,17845550,17847550,ring,x,NA,NA,NA,NA,x,309
6,18690660,18692790,18690160,18693290,headphones,x,NA,NA,NA,NA,x,309
6,18722140,18724780,18721640,18725280,diaper,x,NA,NA,NA,NA,x,309
6,18733820,18736950,18733320,18737450,eye,x,NA,NA,NA,NA,x,309
6,18733820,18736950,18733320,18737450,banana,x,NA,NA,NA,NA,x,309
6,18817400,18820570,18816900,18821070,car+seat,NA,x,NA,NA,NA,x,309
6,19196830,19198060,19196330,19198560,elephant,x,NA,NA,NA,NA,x,309
6,19231670,19232950,19231170,19233450,hair,NA,x,NA,NA,NA,x,309
6,19232950,19236870,19232450,19237370,head,NA,x,NA,NA,NA,x,309
6,19313020,19314800,19312520,19315300,cabinet,NA,x,NA,NA,NA,x,309
6,19315600,19322580,19315100,19323080,stove,NA,x,NA,NA,NA,x,309
6,19315600,19322580,19315100,19323080,sink,NA,x,NA,NA,NA,x,309
6,19554870,19556020,19554370,19556520,diaper,NA,x,NA,NA,NA,x,309
6,20064460,20066870,20063960,20067370,squash,NA,x,NA,NA,NA,x,309
6,20064460,20066870,20063960,20067370,bowl,NA,x,NA,NA,NA,x,309
6,20064460,20066870,20063960,20067370,bath,NA,x,NA,NA,NA,x,309
6,20207080,20209200,20206580,20209700,mirror,x,NA,NA,NA,NA,x,309
6,20405740,20406750,20405240,20407250,head,NA,x,NA,NA,NA,x,309
6,20548710,20549730,20548210,20550230,train,NA,x,NA,NA,NA,x,309
6,21115500,21117200,21115000,21117700,tofu,x,NA,NA,NA,NA,x,309
6,21115500,21117200,21115000,21117700,piggy,x,NA,NA,NA,NA,x,309
6,21761230,21763430,21760730,21763930,leg,NA,x,NA,NA,NA,x,309
6,22016980,22019020,22016480,22019520,arm,x,NA,NA,NA,NA,x,309
6,22196090,22200050,22195590,22200550,buds,x,NA,NA,NA,NA,x,309
6,22196090,22200050,22195590,22200550,feet,x,NA,NA,NA,NA,x,309
6,22196090,22200050,22195590,22200550,bugs,x,NA,NA,NA,NA,x,309
6,22196090,22200050,22195590,22200550,berries,x,NA,NA,NA,NA,x,309
7,19286590,19287770,19286090,19288270,kitty,NA,x,NA,NA,NA,x,309
7,19323090,19325000,19322590,19325500,cat,x,NA,NA,NA,NA,x,309
7,19325000,19325860,19324500,19326360,kitty,x,NA,NA,NA,NA,x,309
7,19580290,19581580,19579790,19582080,ladybug,NA,x,NA,NA,NA,x,309
7,20034860,20038340,20034360,20038840,ants,NA,NA,NA,x,NA,x,309
7,20100810,20101660,20100310,20102160,ants,NA,NA,NA,x,NA,x,309
7,20153740,20154740,20153240,20155240,ants,NA,NA,NA,x,NA,x,309
7,20547240,20548240,20546740,20548740,kitty,x,NA,NA,NA,NA,x,309
7,20603380,20603880,20602880,20604380,hands,x,NA,NA,NA,NA,x,309
7,28953380,28957050,28952880,28957550,tree,NA,x,NA,NA,NA,x,309
7,28953380,28957050,28952880,28957550,sap,NA,x,NA,NA,NA,x,309
7,28969240,28970880,28968740,28971380,star,NA,NA,NA,x,NA,x,309
7,28969240,28970880,28968740,28971380,dog,NA,NA,NA,x,NA,x,309
7,29010600,29011470,29010100,29011970,circle,NA,NA,NA,x,NA,x,309
7,29337110,29337920,29336610,29338420,shirt,NA,x,NA,NA,NA,x,309
7,29454980,29456050,29454480,29456550,belly,NA,NA,NA,NA,x,x,309
7,29510310,29512910,29509810,29513410,squash+soup,x,NA,NA,NA,NA,x,309
7,32789780,32790820,32789280,32791320,banana,x,NA,NA,NA,NA,x,309
7,33035120,33036120,33034620,33036620,ladybugs,x,NA,NA,NA,NA,x,309
7,33040270,33043170,33039770,33043670,gate,x,NA,NA,NA,NA,x,309
7,33040270,33043170,33039770,33043670,ladybugs,x,NA,NA,NA,NA,x,309
7,33091760,33095450,33091260,33095950,ladybugs,x,NA,NA,NA,NA,x,309
7,33091760,33095450,33091260,33095950,shore,x,NA,NA,NA,NA,x,309
7,33102410,33105470,33101910,33105970,ladybugs,x,NA,NA,NA,NA,x,309
7,33102410,33105470,33101910,33105970,tree,x,NA,NA,NA,NA,x,309
7,33118320,33119690,33117820,33120190,duck,x,NA,NA,NA,NA,x,309
7,33176000,33176790,33175500,33177290,butterfly,x,NA,NA,NA,NA,x,309
7,33195380,33198290,33194880,33198790,ladybugs,x,NA,NA,NA,NA,x,309
7,33227400,33229130,33226900,33229630,bee,x,NA,NA,NA,NA,x,309
7,33235980,33237870,33235480,33238370,fish,x,NA,NA,NA,NA,x,309
7,33242050,33243830,33241550,33244330,ladybugs,x,NA,NA,NA,NA,x,309
7,38443550,38445250,38443050,38445750,kitty,x,NA,NA,NA,NA,x,309
7,38609160,38610210,38608660,38610710,video+camera,x,NA,NA,NA,NA,x,309
7,38648300,38649610,38647800,38650110,kitty,x,NA,NA,NA,NA,x,309
7,38678470,38681400,38677970,38681900,ball,x,NA,NA,NA,NA,x,309
7,38696210,38697660,38695710,38698160,ball,x,NA,NA,NA,NA,x,309
7,38710330,38711330,38709830,38711830,ball,x,NA,NA,NA,NA,x,309
7,38723880,38728350,38723380,38728850,ball,x,NA,NA,NA,NA,x,309
7,38791300,38792570,38790800,38793070,ball,x,NA,NA,NA,NA,x,309
7,38805280,38806080,38804780,38806580,ball,x,NA,NA,NA,NA,x,309
7,38978460,38979930,38977960,38980430,broccoli,x,NA,NA,NA,NA,x,309
7,38978460,38979930,38977960,38980430,peas,x,NA,NA,NA,NA,x,309
7,39003840,39009510,39003340,39010010,seasonings,x,NA,NA,NA,NA,x,309
7,39322150,39327440,39321650,39327940,fish,x,NA,NA,NA,NA,x,309
7,39706370,39707290,39705870,39707790,drum,NA,x,NA,NA,NA,x,309
7,40055110,40055710,40054610,40056210,spoon,x,NA,NA,NA,NA,x,309
7,40361090,40362180,40360590,40362680,seasoning,x,NA,NA,NA,NA,x,309
7,41254110,41256000,41253610,41256500,pizza,NA,x,NA,NA,NA,x,309
7,41355460,41356950,41354960,41357450,taco,x,NA,NA,NA,NA,x,309
7,41355460,41356950,41354960,41357450,cups,x,NA,NA,NA,NA,x,309
7,41391860,41395630,41391360,41396130,kidney+bean,NA,x,NA,NA,NA,x,309
7,41391860,41395630,41391360,41396130,quesadillas,NA,x,NA,NA,NA,x,309
7,41416490,41418980,41415990,41419480,muffins,x,NA,NA,NA,NA,x,309
7,41463920,41465590,41463420,41466090,fridge,x,NA,NA,NA,NA,x,309
7,41520790,41522750,41520290,41523250,cutting+board,x,NA,NA,NA,NA,x,309
7,41745540,41746730,41745040,41747230,eyeball,NA,x,NA,NA,NA,x,309
7,41814600,41815180,41814100,41815680,owls,x,NA,NA,NA,NA,x,309
7,41929220,41930430,41928720,41930930,button,x,NA,NA,NA,NA,x,309
7,42090020,42093920,42089520,42094420,recorder,NA,x,NA,NA,NA,x,309
7,42090020,42093920,42089520,42094420,vest,NA,x,NA,NA,NA,x,309
7,42096080,42097790,42095580,42098290,shirt,NA,x,NA,NA,NA,x,309
7,42401970,42402980,42401470,42403480,tv,x,NA,NA,NA,NA,x,309
7,42428550,42430170,42428050,42430670,dollars,x,NA,NA,NA,NA,x,309
7,42428550,42430170,42428050,42430670,house,x,NA,NA,NA,NA,x,309
7,42521490,42523840,42520990,42524340,high+fructose+corn+syrup,NA,x,NA,NA,NA,x,309
7,42647450,42651570,42646950,42652070,puffs,x,NA,NA,NA,NA,x,309
7,42716710,42718740,42716210,42719240,baby,NA,x,NA,NA,NA,x,309
7,42732280,42733880,42731780,42734380,broccoli,x,NA,NA,NA,NA,x,309
7,42907710,42908710,42907210,42909210,window,x,NA,NA,NA,NA,x,309
7,42944740,42948360,42944240,42948860,door,x,NA,NA,NA,NA,x,309
7,42966380,42968750,42965880,42969250,dishwasher,NA,x,NA,NA,NA,x,309
7,43032100,43035880,43031600,43036380,finger,x,NA,NA,NA,NA,x,309
7,43327290,43329560,43326790,43330060,cat,NA,x,NA,NA,NA,x,309
7,44369460,44372400,44368960,44372900,letter,x,NA,NA,NA,NA,x,309
7,44372400,44373400,44371900,44373900,letters,x,NA,NA,NA,NA,x,309
6,145170,146170,144670,146670,cup,x,NA,NA,NA,NA,x,749
6,189490,190290,188990,190790,rabbit,x,NA,NA,NA,NA,x,749
6,410660,413110,410160,413610,ball,NA,NA,NA,x,NA,x,749
6,610970,615630,610470,616130,sky,NA,NA,NA,x,NA,x,749
6,610970,615630,610470,616130,grass,NA,NA,NA,x,NA,x,749
6,696200,697320,695700,697820,ball,NA,NA,NA,x,NA,x,749
6,732110,737920,731610,738420,sun,NA,NA,NA,x,NA,x,749
6,732110,737920,731610,738420,sky,NA,NA,NA,x,NA,x,749
6,1131480,1132720,1130980,1133220,sky,NA,NA,NA,x,NA,x,749
6,1610950,1612980,1610450,1613480,ball,NA,NA,NA,x,NA,x,749
6,1848650,1849940,1848150,1850440,grass,NA,NA,NA,x,NA,x,749
6,2078520,2080170,2078020,2080670,horn,x,NA,NA,NA,NA,x,749
6,2078520,2080170,2078020,2080670,engine,x,NA,NA,NA,NA,x,749
6,2095140,2097020,2094640,2097520,eye,x,NA,NA,NA,NA,x,749
6,2095140,2097020,2094640,2097520,Little+blue+truck,x,NA,NA,NA,NA,x,749
6,2098020,2099440,2097520,2099940,truck,x,NA,NA,NA,NA,x,749
6,2103570,2104370,2103070,2104870,truck,x,NA,NA,NA,NA,x,749
6,2108210,2109210,2107710,2109710,sheep,x,NA,NA,NA,NA,x,749
6,2127950,2129880,2127450,2130380,goat,x,NA,NA,NA,NA,x,749
6,2127950,2129880,2127450,2130380,Blue,x,NA,NA,NA,NA,x,749
6,2141840,2151270,2141340,2151770,truck,x,NA,NA,NA,NA,x,749
6,2141840,2151270,2141340,2151770,dump+truck,x,NA,NA,NA,NA,x,749
6,2206650,2210080,2206150,2210580,dump,x,NA,NA,NA,NA,x,749
6,3031750,3033110,3031250,3033610,pants,NA,x,NA,NA,NA,x,749
6,3155240,3156240,3154740,3156740,feets,NA,x,NA,NA,NA,x,749
6,3177530,3178780,3177030,3179280,bubbles,NA,x,NA,NA,NA,x,749
6,3187930,3188790,3187430,3189290,toes,NA,x,NA,NA,NA,x,749
6,3210740,3211740,3210240,3212240,diaper,NA,x,NA,NA,NA,x,749
6,3257500,3259920,3257000,3260420,vest,NA,x,NA,NA,NA,x,749
6,3337180,3338300,3336680,3338800,toes,NA,x,NA,NA,NA,x,749
6,3358340,3359700,3357840,3360200,head,NA,x,NA,NA,NA,x,749
6,3358340,3359700,3357840,3360200,shirt,NA,x,NA,NA,NA,x,749
6,3589250,3590020,3588750,3590520,pants,NA,x,NA,NA,NA,x,749
6,3861210,3862130,3860710,3862630,crab,NA,x,NA,NA,NA,x,749
6,3919320,3922140,3918820,3922640,strap,NA,x,NA,NA,NA,x,749
6,3919320,3922140,3918820,3922640,changing+table,NA,x,NA,NA,NA,x,749
6,5932130,5934730,5931630,5935230,doughnut,NA,x,NA,NA,NA,x,749
6,5978360,5979550,5977860,5980050,rattle,NA,x,NA,NA,NA,x,749
6,5978360,5979550,5977860,5980050,pocket,NA,x,NA,NA,NA,x,749
6,5980520,5981690,5980020,5982190,pocket,NA,x,NA,NA,NA,x,749
6,5980520,5981690,5980020,5982190,rattle,NA,x,NA,NA,NA,x,749
6,5985270,5987200,5984770,5987700,rattle,NA,x,NA,NA,NA,x,749
6,5985270,5987200,5984770,5987700,pocket,NA,x,NA,NA,NA,x,749
6,6040710,6041530,6040210,6042030,pocket,NA,x,NA,NA,NA,x,749
6,6152990,6153990,6152490,6154490,pocket,NA,x,NA,NA,NA,x,749
6,6152990,6153990,6152490,6154490,rattle,NA,x,NA,NA,NA,x,749
6,7952660,7954480,7952160,7954980,hands,NA,x,NA,NA,NA,x,749
6,8134310,8135310,8133810,8135810,vest,x,NA,NA,NA,NA,x,749
6,8134310,8135310,8133810,8135810,socks,x,NA,NA,NA,NA,x,749
6,8294000,8296480,8293500,8296980,hair,x,NA,NA,NA,NA,x,749
6,8337070,8339640,8336570,8340140,hair,x,NA,NA,NA,NA,x,749
6,9004990,9013750,9004490,9014250,mullet,x,NA,NA,NA,NA,x,749
6,9065120,9066120,9064620,9066620,sweater,x,NA,NA,NA,NA,x,749
6,9362950,9363950,9362450,9364450,scarf,x,NA,NA,NA,NA,x,749
6,9704700,9705500,9704200,9706000,glove,x,NA,NA,NA,NA,x,749
6,9714350,9715440,9713850,9715940,balloon+hand,NA,x,NA,NA,NA,x,749
6,9738640,9739640,9738140,9740140,hands,NA,x,NA,NA,NA,x,749
6,11182240,11183170,11181740,11183670,pocket,NA,x,NA,NA,NA,x,749
6,11478380,11498070,11477880,11498570,fire,NA,x,NA,NA,NA,x,749
6,11478380,11498070,11477880,11498570,baby,NA,x,NA,NA,NA,x,749
6,11478380,11498070,11477880,11498570,hibachi,x,NA,NA,NA,NA,x,749
6,11478380,11498070,11477880,11498570,fire,x,NA,NA,NA,NA,x,749
6,12114610,12115610,12114110,12116110,tummy,NA,x,NA,NA,NA,x,749
6,12298130,12299260,12297630,12299760,face,x,NA,NA,NA,NA,x,749
6,12537730,12538810,12537230,12539310,arm,NA,x,NA,NA,NA,x,749
6,12862780,12863790,12862280,12864290,rattle,NA,x,NA,NA,NA,x,749
6,12866560,12872240,12866060,12872740,rattle,NA,x,NA,NA,NA,x,749
6,12866560,12872240,12866060,12872740,pocket,NA,x,NA,NA,NA,x,749
6,13041680,13042760,13041180,13043260,pants,NA,x,NA,NA,NA,x,749
6,15482070,15483460,15481570,15483960,camera,x,NA,NA,NA,NA,x,749
6,15493400,15494410,15492900,15494910,camera,x,NA,NA,NA,NA,x,749
6,15786040,15786640,15785540,15787140,wall,x,NA,NA,NA,NA,x,749
6,15830830,15831830,15830330,15832330,Hop+on+pop,x,NA,NA,NA,NA,x,749
6,15841370,15847430,15840870,15847930,bat,x,NA,NA,NA,NA,x,749
6,15841370,15847430,15840870,15847930,hat,x,NA,NA,NA,NA,x,749
6,15841370,15847430,15840870,15847930,cat,x,NA,NA,NA,NA,x,749
6,15848050,15849070,15847550,15849570,book,NA,x,NA,NA,NA,x,749
6,16258210,16260860,16257710,16261360,money,x,NA,NA,NA,NA,x,749
6,16261700,16262700,16261200,16263200,money,x,NA,NA,NA,NA,x,749
6,16517140,16518990,16516640,16519490,pocket,NA,x,NA,NA,NA,x,749
6,16517140,16518990,16516640,16519490,rattle,NA,x,NA,NA,NA,x,749
6,39792670,39794110,39792170,39794610,bib+cape,x,NA,NA,NA,NA,x,749
6,40958170,40959170,40957670,40959670,doggy,x,NA,NA,NA,NA,x,749
6,40961510,40963480,40961010,40963980,doggy,x,NA,NA,NA,NA,x,749
6,40977740,40978740,40977240,40979240,dog,x,NA,NA,NA,NA,x,749
6,40987440,40988440,40986940,40988940,dog,x,NA,NA,NA,NA,x,749
6,41036130,41037140,41035630,41037640,doggy,x,NA,NA,NA,NA,x,749
6,41050450,41051450,41049950,41051950,dog,x,NA,NA,NA,NA,x,749
6,41755780,41756900,41755280,41757400,hair,x,NA,NA,NA,NA,x,749
6,42598310,42600980,42597810,42601480,vest,x,NA,NA,NA,NA,x,749
6,42891590,42892460,42891090,42892960,tag+blanket,x,NA,NA,NA,NA,x,749
6,44108130,44109210,44107630,44109710,pants,NA,x,NA,NA,NA,x,749
7,80230,82330,79730,82830,karo,x,NA,NA,NA,NA,x,749
7,80230,82330,79730,82830,bottle,x,NA,NA,NA,NA,x,749
7,224690,226920,224190,227420,vest,x,NA,NA,NA,NA,x,749
7,288180,289470,287680,289970,teether,x,NA,NA,NA,NA,x,749
7,349360,351000,348860,351500,bus,x,NA,NA,NA,NA,x,749
7,505490,506880,504990,507380,Clifford,NA,NA,NA,x,NA,x,749
7,729760,731050,729260,731550,George,x,NA,NA,NA,NA,x,749
7,827300,829730,826800,830230,ball,NA,x,NA,NA,NA,x,749
7,925920,927620,925420,928120,book,x,NA,NA,NA,NA,x,749
7,1812750,1815010,1812250,1815510,baby,x,NA,NA,NA,NA,x,749
7,20798880,20799780,20798380,20800280,baskets,x,NA,NA,NA,NA,x,749
7,20798880,20799780,20798380,20800280,laundry,x,NA,NA,NA,NA,x,749
7,20812800,20815450,20812300,20815950,suitcase,x,NA,NA,NA,NA,x,749
7,20816400,20820610,20815900,20821110,suitcase,x,NA,NA,NA,NA,x,749
7,21052210,21053280,21051710,21053780,blanket,x,NA,NA,NA,NA,x,749
7,21137730,21138530,21137230,21139030,wiper,x,NA,NA,NA,NA,x,749
7,22185540,22189780,22185040,22190280,hands,x,NA,NA,NA,NA,x,749
7,22547140,22549910,22546640,22550410,face,x,NA,NA,NA,NA,x,749
7,22613370,22614730,22612870,22615230,money,NA,NA,NA,x,NA,x,749
7,22649400,22650590,22648900,22651090,dollars,NA,NA,NA,x,NA,x,749
7,22673070,22675490,22672570,22675990,river,NA,NA,NA,x,NA,x,749
7,22679760,22680170,22679260,22680670,money,NA,NA,NA,x,NA,x,749
7,22853330,22860980,22852830,22861480,sand,NA,NA,NA,x,NA,x,749
7,23203500,23205810,23203000,23206310,phone,x,NA,NA,NA,NA,x,749
7,23492720,23497270,23492220,23497770,mouth,x,NA,NA,NA,NA,x,749
7,23605440,23606040,23604940,23606540,arms,x,NA,NA,NA,NA,x,749
7,23688550,23689880,23688050,23690380,feet,x,NA,NA,NA,NA,x,749
7,23689880,23690860,23689380,23691360,belly,x,NA,NA,NA,NA,x,749
7,23694850,23696920,23694350,23697420,feet,x,NA,NA,NA,NA,x,749
7,24135590,24136590,24135090,24137090,milk,x,NA,NA,NA,NA,x,749
7,24256890,24257920,24256390,24258420,water,x,NA,NA,NA,NA,x,749
7,25441230,25442980,25440730,25443480,binkin,x,NA,NA,NA,NA,x,749
7,27071730,27074500,27071230,27075000,hands,x,NA,NA,NA,NA,x,749
7,27130510,27132160,27130010,27132660,hands,x,NA,NA,NA,NA,x,749
7,27212620,27213620,27212120,27214120,head,x,NA,NA,NA,NA,x,749
7,27617290,27618290,27616790,27618790,table,x,NA,NA,NA,NA,x,749
